"DATE","WEEKDAY","HOLIDAY","MONTHYEAR","YEAR","MONTH","DAYMONTH","WEEKEND","AWND","PRCP","PRCP_LVL","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08","WT09","BIKE","TAXI","GREEN","TRAFFIC","ACCIDENTS"
"2015-05-04","Monday",FALSE,"2015-05",2015,"May","05-04",FALSE,16.2,0,"None",0,0,16.1,23.3,10,190,190,45.1,53.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32066,390266,45273,40.9333239074548,640
"2015-05-05","Tuesday",FALSE,"2015-05",2015,"May","05-05",FALSE,8.6,0,"None",0,0,19.4,27.8,12.8,180,170,20.9,25.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33012,432452,47745,38.1621714470304,637
"2015-05-06","Wednesday",FALSE,"2015-05",2015,"May","05-06",FALSE,12.2,0,"None",0,0,18.3,21.1,12.2,40,40,27.4,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30313,444948,50446,37.1366042151088,568
"2015-05-07","Thursday",FALSE,"2015-05",2015,"May","05-07",FALSE,10.1,0,"None",0,0,16.7,22.2,10.6,190,180,20.9,24.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34871,442222,54721,35.3536781351847,684
"2015-05-08","Friday",FALSE,"2015-05",2015,"May","05-08",FALSE,9.4,0,"None",0,0,15.6,22.2,11.7,170,180,20.9,25.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34304,449009,63470,34.0878826074276,709
"2015-05-09","Saturday",FALSE,"2015-05",2015,"May","05-09",TRUE,10.1,1,"Slight",0,0,16.1,17.8,14.4,80,90,22.7,25.9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24329,469017,73424,35.1237504114401,560
"2015-05-10","Sunday",FALSE,"2015-05",2015,"May","05-10",TRUE,15.5,0,"None",0,0,17.8,23.3,14.4,190,190,35.2,41.7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26573,405427,64676,36.1151887120402,549
"2015-05-11","Monday",FALSE,"2015-05",2015,"May","05-11",FALSE,15.1,0,"None",0,0,20,25,16.7,180,180,41.7,53.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32382,395280,46426,37.3959754183561,645
"2015-05-12","Tuesday",FALSE,"2015-05",2015,"May","05-12",FALSE,20.5,0,"None",0,0,22.8,30.6,18.3,290,310,48.3,61.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35225,424512,47026,36.7934014870329,684
"2015-05-13","Wednesday",FALSE,"2015-05",2015,"May","05-13",FALSE,26.6,0,"None",0,0,19.4,22.8,12.8,320,310,46.8,64.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33402,439371,51867,35.6358406165622,655
"2015-05-14","Thursday",FALSE,"2015-05",2015,"May","05-14",FALSE,18.7,0,"None",0,0,15.6,21.7,10.6,190,230,27.4,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40826,439936,54778,33.7030424504217,654
"2015-05-15","Friday",FALSE,"2015-05",2015,"May","05-15",FALSE,18.4,0,"None",0,0,16.1,21.7,11.7,180,180,35.2,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34945,457541,63952,36.2966530400488,723
"2015-05-16","Saturday",FALSE,"2015-05",2015,"May","05-16",TRUE,8.3,10,"Slight",0,0,16.7,21.1,14.4,170,160,16.3,20.9,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,23882,479580,76005,38.3142880714432,649
"2015-05-17","Sunday",FALSE,"2015-05",2015,"May","05-17",TRUE,10.4,0,"None",0,0,20.6,27.2,16.1,180,200,20.9,24.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30969,423198,61746,32.6303511232974,543
"2015-05-18","Monday",FALSE,"2015-05",2015,"May","05-18",FALSE,15.5,0,"None",0,0,17.2,20,13.9,80,100,33.8,37,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31559,403641,46820,38.2936929423304,566
"2015-05-19","Tuesday",FALSE,"2015-05",2015,"May","05-19",FALSE,9,0,"None",0,0,16.7,23.9,13.9,340,340,37,48.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33895,432943,48032,38.1811425405401,607
"2015-05-20","Wednesday",FALSE,"2015-05",2015,"May","05-20",FALSE,25.6,0,"None",0,0,17.2,20.6,12.2,300,300,41.7,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33823,441232,51229,36.906357477741,666
"2015-05-21","Thursday",FALSE,"2015-05",2015,"May","05-21",FALSE,10.1,0,"None",0,0,13.3,16.7,11.1,200,190,25.9,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31214,446819,54937,36.5791002395197,615
"2015-05-22","Friday",FALSE,"2015-05",2015,"May","05-22",FALSE,22,0,"None",0,0,17.2,26.1,12.2,300,300,41.7,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31891,419629,60792,37.0551587008193,727
"2015-05-23","Saturday",FALSE,"2015-05",2015,"May","05-23",TRUE,23.8,0,"None",0,0,15.6,20,10.6,330,320,45.1,59.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23910,383363,64720,41.8464497765039,547
"2015-05-24","Sunday",FALSE,"2015-05",2015,"May","05-24",TRUE,22.7,0,"None",0,0,16.7,23.3,11.7,180,180,37,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25151,336652,57034,43.9550923500619,432
"2015-05-25","Monday",TRUE,"2015-05",2015,"May","05-25",FALSE,20.5,0,"None",0,0,18.9,25,13.9,190,190,50.1,62.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28164,301706,44000,45.966776963686,420
"2015-05-26","Tuesday",FALSE,"2015-05",2015,"May","05-26",FALSE,20.5,0,"None",0,0,20,24.4,15.6,190,190,41.7,56.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35786,387134,44578,38.6802314209053,686
"2015-05-27","Wednesday",FALSE,"2015-05",2015,"May","05-27",FALSE,22.7,0,"None",0,0,18.9,23.3,16.1,180,180,57.9,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33710,415919,49071,38.1114536535758,697
"2015-05-28","Thursday",FALSE,"2015-05",2015,"May","05-28",FALSE,12.2,0,"None",0,0,18.3,25.6,15.6,180,180,33.8,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35934,432112,52336,38.2783970326719,682
"2015-05-29","Friday",FALSE,"2015-05",2015,"May","05-29",FALSE,11.9,0,"None",0,0,21.7,26.7,17.2,140,30,22.7,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37756,441299,61282,52.2,813
"2015-05-30","Saturday",FALSE,"2015-05",2015,"May","05-30",TRUE,22.3,0,"None",0,0,20.6,25.6,16.7,180,180,48.3,59.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31147,451080,73086,62.14,622
"2015-05-31","Sunday",FALSE,"2015-05",2015,"May","05-31",TRUE,16.6,1,"Slight",0,0,20.6,26.1,17.2,180,180,38.5,48.3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19586,368019,63944,32.1745214521452,555
"2015-06-01","Monday",FALSE,"2015-06",2015,"June","06-01",FALSE,19.4,20,"Moderate",0,0,16.7,17.2,11.1,90,100,32,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15283,400833,51549,38.1547804696084,691
"2015-06-02","Tuesday",FALSE,"2015-06",2015,"June","06-02",FALSE,16.2,9,"Slight",0,0,11.7,13.3,10.6,30,30,27.4,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11984,419994,49962,36.2589468571638,642
"2015-06-03","Wednesday",FALSE,"2015-06",2015,"June","06-03",FALSE,14,0,"None",0,0,14.4,20,11.7,150,40,24.1,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34590,425776,50311,37.5572616971319,658
"2015-06-04","Thursday",FALSE,"2015-06",2015,"June","06-04",FALSE,18.4,0,"None",0,0,15,19.4,12.8,100,110,37,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32772,444543,53318,37.3406662182582,551
"2015-06-05","Friday",FALSE,"2015-06",2015,"June","06-05",FALSE,8.6,0,"None",0,0,15.6,20.6,13.9,40,40,20.9,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31294,451185,63653,37.3455156654243,691
"2015-06-06","Saturday",FALSE,"2015-06",2015,"June","06-06",TRUE,14.4,5,"Slight",0,0,18.9,26.1,15,350,350,35.2,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26334,449804,73271,40.3179297215131,598
"2015-06-07","Sunday",FALSE,"2015-06",2015,"June","06-07",TRUE,14.4,0,"None",0,0,17.8,21.7,13.3,180,170,32,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30773,402188,64186,39.1033903715299,559
"2015-06-08","Monday",FALSE,"2015-06",2015,"June","06-08",FALSE,29.2,1,"Slight",0,0,18.9,22.8,16.1,180,180,50.1,62.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33585,391087,45686,39.5720272514972,634
"2015-06-09","Tuesday",FALSE,"2015-06",2015,"June","06-09",FALSE,22,0,"None",0,0,21.1,29.4,17.8,270,180,38.5,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35412,409188,45376,38.4763585550649,652
"2015-06-10","Wednesday",FALSE,"2015-06",2015,"June","06-10",FALSE,17.6,0,"None",0,0,23.3,26.1,18.3,190,180,37,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39350,424356,48296,35.1686658289374,667
"2015-06-11","Thursday",FALSE,"2015-06",2015,"June","06-11",FALSE,15.5,0,"None",0,0,23.9,30.6,18.9,230,240,27.4,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37400,439869,54240,34.9003526201887,666
"2015-06-12","Friday",FALSE,"2015-06",2015,"June","06-12",FALSE,16.6,0,"None",0,0,25.6,29.4,21.7,180,190,41.7,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35136,443026,62623,33.8791969307071,451
"2015-06-13","Saturday",FALSE,"2015-06",2015,"June","06-13",TRUE,17.3,0,"None",0,0,26.7,31.1,19.4,320,320,41.7,51.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29980,428004,69740,38.2758878435758,395
"2015-06-14","Sunday",FALSE,"2015-06",2015,"June","06-14",TRUE,13,8,"Slight",0,0,23.9,30,18.9,230,240,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28184,382037,63489,39.7612658498349,576
"2015-06-15","Monday",FALSE,"2015-06",2015,"June","06-15",FALSE,13.3,28,"Moderate",0,0,22.2,27.2,18.9,30,30,24.1,27.4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,25087,374858,46807,41.01,506
"2015-06-16","Tuesday",FALSE,"2015-06",2015,"June","06-16",FALSE,10.8,2,"Slight",0,0,20.6,26.1,18.9,330,330,27.4,37,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32147,400518,45704,37.2234051948894,593
"2015-06-17","Wednesday",FALSE,"2015-06",2015,"June","06-17",FALSE,15.5,0,"None",0,0,23.3,27.2,18.9,150,40,27.4,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38030,425743,49082,35.811944332201,706
"2015-06-18","Thursday",FALSE,"2015-06",2015,"June","06-18",FALSE,13,0,"None",0,0,19.4,21.7,18.3,150,150,24.1,25.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35464,429386,50191,36.349688064574,615
"2015-06-19","Friday",FALSE,"2015-06",2015,"June","06-19",FALSE,10.8,0,"None",0,0,23.3,31.7,19.4,20,330,25.9,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37380,436303,59705,6.84,732
"2015-06-20","Saturday",FALSE,"2015-06",2015,"June","06-20",TRUE,16.9,8,"Slight",0,0,22.2,23.9,19.4,90,100,29.1,37,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23580,413866,67109,37.7425431791641,505
"2015-06-21","Sunday",FALSE,"2015-06",2015,"June","06-21",TRUE,20.9,13,"Moderate",0,0,25,32.2,21.7,310,310,59.4,72.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25926,366158,60339,38.8909111645255,620
"2015-06-22","Monday",FALSE,"2015-06",2015,"June","06-22",FALSE,18.4,0,"None",0,0,27.8,31.7,23.3,260,310,32,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37677,374849,44124,38.4367852440837,774
"2015-06-23","Tuesday",FALSE,"2015-06",2015,"June","06-23",FALSE,17.6,1,"Slight",0,0,26.1,31.7,22.2,250,250,37,48.3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,32294,406139,47747,3.11,702
"2015-06-24","Wednesday",FALSE,"2015-06",2015,"June","06-24",FALSE,17.6,0,"None",0,0,26.1,30,20.6,290,360,32,51.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41070,411370,48234,36.0618761981493,777
"2015-06-25","Thursday",FALSE,"2015-06",2015,"June","06-25",FALSE,14.8,0,"None",0,0,24.4,27.8,19.4,330,60,40.4,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39673,419739,51862,35.6546212421998,670
"2015-06-26","Friday",FALSE,"2015-06",2015,"June","06-26",FALSE,10.8,0,"None",0,0,23.3,27.2,20.6,110,110,27.4,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38614,425774,58371,35.9494375509282,774
"2015-06-27","Saturday",FALSE,"2015-06",2015,"June","06-27",TRUE,19.1,26,"Moderate",0,0,20,21.7,16.7,100,60,29.1,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15485,445861,74883,40.1386365854057,595
"2015-06-28","Sunday",FALSE,"2015-06",2015,"June","06-28",TRUE,16.6,8,"Slight",0,0,19.4,24.4,17.8,80,110,32,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20591,348433,54632,NA,535
"2015-06-29","Monday",FALSE,"2015-06",2015,"June","06-29",FALSE,20.2,0,"None",0,0,22.2,26.1,17.8,270,270,35.2,41.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38037,359808,41397,35.306248674279,662
"2015-06-30","Tuesday",FALSE,"2015-06",2015,"June","06-30",FALSE,19.4,0,"None",0,0,22.8,27.2,18.9,160,NA,35.2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38087,374240,42981,33.8623732201214,622
"2015-07-01","Wednesday",FALSE,"2015-07",2015,"July","07-01",FALSE,22,7,"Slight",0,0,24.4,29.4,21.7,210,210,48.3,69,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37539,390084,49634,36.6303678559057,683
"2015-07-02","Thursday",FALSE,"2015-07",2015,"July","07-02",FALSE,8.6,1,"Slight",0,0,25,26.7,20.6,300,180,22.7,25.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35559,365953,51527,37.1741796961853,603
"2015-07-03","Friday",TRUE,"2015-07",2015,"July","07-03",FALSE,13.7,0,"None",0,0,22.8,27.8,18.3,180,80,27.4,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26928,304176,51202,42.5494287422527,549
"2015-07-04","Saturday",FALSE,"2015-07",2015,"July","07-04",TRUE,9.4,0,"None",0,0,22.8,26.7,19.4,30,NA,17.7,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21706,254353,53768,46.3056143172543,389
"2015-07-05","Sunday",FALSE,"2015-07",2015,"July","07-05",TRUE,15.8,0,"None",0,0,23.3,27.2,19.4,190,NA,29.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25920,275555,51192,42.1458184407629,467
"2015-07-06","Monday",FALSE,"2015-07",2015,"July","07-06",FALSE,12.6,0,"None",0,0,23.9,28.3,20.6,120,NA,22.7,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35251,315526,39607,40.5231414007929,598
"2015-07-07","Tuesday",FALSE,"2015-07",2015,"July","07-07",FALSE,18.7,0,"None",0,0,25.6,28.9,23.3,180,170,38.5,46.8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36837,367579,41372,39.4415116382792,646
"2015-07-08","Wednesday",FALSE,"2015-07",2015,"July","07-08",FALSE,11.9,13,"Moderate",0,0,26.7,31.7,23.3,200,NA,22.7,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35047,393186,44912,40.0476787971186,620
"2015-07-09","Thursday",FALSE,"2015-07",2015,"July","07-09",FALSE,13.7,8,"Slight",0,0,23.9,25,22.2,160,20,24.1,38.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,31978,405656,49217,37.0473585009891,567
"2015-07-10","Friday",FALSE,"2015-07",2015,"July","07-10",FALSE,16.9,0,"None",0,0,25,30,22.8,360,340,37,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38559,401014,54007,36.4284575141697,709
"2015-07-11","Saturday",FALSE,"2015-07",2015,"July","07-11",TRUE,11.9,0,"None",0,0,25.6,30,21.1,210,NA,22.7,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31719,407202,65403,37.6591717661242,597
"2015-07-12","Sunday",FALSE,"2015-07",2015,"July","07-12",TRUE,13,0,"None",0,0,25.6,30,21.7,190,190,22.7,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31037,364211,55678,39.3911873409222,521
"2015-07-13","Monday",FALSE,"2015-07",2015,"July","07-13",FALSE,11.5,0,"None",0,0,25,28.9,22.2,160,100,24.1,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38485,350162,39975,39.9014124929195,668
"2015-07-14","Tuesday",FALSE,"2015-07",2015,"July","07-14",FALSE,9.4,3,"Slight",0,0,24.4,26.7,22.8,120,120,27.4,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35802,385566,41019,39.1836702500559,657
"2015-07-15","Wednesday",FALSE,"2015-07",2015,"July","07-15",FALSE,13.7,1,"Slight",0,0,25,27.8,22.8,360,10,40.4,48.3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,34979,404755,44259,37.846622984208,610
"2015-07-16","Thursday",FALSE,"2015-07",2015,"July","07-16",FALSE,16.6,0,"None",0,0,22.8,26.1,18.9,20,10,40.4,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42356,400140,46468,36.3194048311858,686
"2015-07-17","Friday",FALSE,"2015-07",2015,"July","07-17",FALSE,19.4,0,"None",0,0,22.2,26.7,19.4,180,180,33.8,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39595,365045,47302,33.4477632106406,659
"2015-07-18","Saturday",FALSE,"2015-07",2015,"July","07-18",TRUE,18.4,1,"Slight",0,0,24.4,28.3,22.8,190,190,29.1,37,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28870,403824,63367,40.1925189289763,561
"2015-07-19","Sunday",FALSE,"2015-07",2015,"July","07-19",TRUE,15.5,0,"None",0,0,26.7,31.7,23.9,190,320,35.2,46.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28531,395475,60375,39.1080565020975,545
"2015-07-20","Monday",FALSE,"2015-07",2015,"July","07-20",FALSE,16.9,0,"None",0,0,29.4,35,26.1,190,190,29.1,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34889,374211,43366,38.2914459720727,727
"2015-07-21","Tuesday",FALSE,"2015-07",2015,"July","07-21",FALSE,15.5,0,"None",0,0,28.9,31.7,24.4,330,330,37,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38499,375036,42821,39.1365448226243,606
"2015-07-22","Wednesday",FALSE,"2015-07",2015,"July","07-22",FALSE,21.6,0,"None",0,0,26.7,31.7,22.2,300,310,37,48.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42557,392078,44867,36.7250286999739,618
"2015-07-23","Thursday",FALSE,"2015-07",2015,"July","07-23",FALSE,15.8,0,"None",0,0,26.1,31.1,21.1,200,200,33.8,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42175,404102,47678,35.7196839965608,622
"2015-07-24","Friday",FALSE,"2015-07",2015,"July","07-24",FALSE,13,0,"None",0,0,25.6,30.6,20,60,80,25.9,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40330,403878,55290,38.5140510587617,490
"2015-07-25","Saturday",FALSE,"2015-07",2015,"July","07-25",TRUE,14,0,"None",0,0,25.6,28.9,21.1,140,NA,24.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31639,387034,66372,39.5706059681649,451
"2015-07-26","Sunday",FALSE,"2015-07",2015,"July","07-26",TRUE,21.6,0,"None",0,0,26.1,30.6,21.7,180,190,41.7,53.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30543,349537,55769,41.2738897585046,551
"2015-07-27","Monday",FALSE,"2015-07",2015,"July","07-27",FALSE,14.8,0,"None",0,0,25.6,29.4,23.9,180,160,25.9,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38747,348629,39821,45.0080084994719,626
"2015-07-28","Tuesday",FALSE,"2015-07",2015,"July","07-28",FALSE,14,0,"None",0,0,26.7,31.7,22.8,190,180,27.4,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40434,384234,42197,39.9135794158942,643
"2015-07-29","Wednesday",FALSE,"2015-07",2015,"July","07-29",FALSE,16.2,0,"None",0,0,28.9,35,23.3,190,190,35.2,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39428,405923,45820,42.8243833030366,629
"2015-07-30","Thursday",FALSE,"2015-07",2015,"July","07-30",FALSE,18.4,25,"Moderate",0,0,26.1,29.4,24.4,180,180,40.4,51.5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,31166,390844,49235,40.08,717
"2015-07-31","Friday",FALSE,"2015-07",2015,"July","07-31",FALSE,13,0,"None",0,0,27.2,33.9,22.8,210,290,27.4,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38571,397815,58151,40.39,753
"2015-08-01","Saturday",FALSE,"2015-08",2015,"August","08-01",TRUE,20.2,0,"None",0,0,27.8,32.8,23.3,230,280,37,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35179,389728,67702,35.5293900844621,668
"2015-08-02","Sunday",FALSE,"2015-08",2015,"August","08-02",TRUE,13,0,"None",0,0,27.2,30.6,21.1,170,190,29.1,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31622,348541,56700,39.3321298049852,549
"2015-08-03","Monday",FALSE,"2015-08",2015,"August","08-03",FALSE,21.2,0,"None",0,0,26.1,31.7,21.7,190,190,45.1,53.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38888,348819,41759,39.1648336941759,705
"2015-08-04","Tuesday",FALSE,"2015-08",2015,"August","08-04",FALSE,18.7,0,"None",0,0,27.2,33.3,21.1,290,280,48.3,59.4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40783,376465,42253,38.3685583659272,666
"2015-08-05","Wednesday",FALSE,"2015-08",2015,"August","08-05",FALSE,16.9,0,"None",0,0,27.8,32.8,21.7,260,260,41.7,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41075,391642,43758,36.5320786995897,619
"2015-08-06","Thursday",FALSE,"2015-08",2015,"August","08-06",FALSE,10.8,0,"None",0,0,25.6,30,20.6,250,210,25.9,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42283,391002,46777,39.4265190362659,629
"2015-08-07","Friday",FALSE,"2015-08",2015,"August","08-07",FALSE,13,0,"None",0,0,25,30,20.6,110,130,32,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40999,386930,53776,37.2874672497491,726
"2015-08-08","Saturday",FALSE,"2015-08",2015,"August","08-08",TRUE,10.8,0,"None",0,0,23.9,28.3,19.4,20,150,24.1,29.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38723,363549,64827,39.4843002807943,545
"2015-08-09","Sunday",FALSE,"2015-08",2015,"August","08-09",TRUE,14,0,"None",0,0,23.9,30.6,18.9,130,180,27.4,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32716,317615,54309,40.7066198852293,489
"2015-08-10","Monday",FALSE,"2015-08",2015,"August","08-10",FALSE,15.5,0,"None",0,0,23.9,27.2,20,140,150,29.1,33.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39870,321006,38228,39.6896065724885,611
"2015-08-11","Tuesday",FALSE,"2015-08",2015,"August","08-11",FALSE,21.6,29,"Moderate",0,0,24.4,27.2,22.2,170,180,51.5,71,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25066,357209,40248,39.8088677057998,601
"2015-08-12","Wednesday",FALSE,"2015-08",2015,"August","08-12",FALSE,18,0,"None",0,0,26.1,31.1,22.8,330,310,25.9,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42994,370323,42982,37.3909326249773,643
"2015-08-13","Thursday",FALSE,"2015-08",2015,"August","08-13",FALSE,12.2,0,"None",0,0,25,30.6,20.6,200,290,29.1,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42170,380992,47162,36.4546786511373,714
"2015-08-14","Friday",FALSE,"2015-08",2015,"August","08-14",FALSE,13.3,0,"None",0,0,25,30,18.9,190,190,33.8,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39983,377925,54988,37.6748147759287,728
"2015-08-15","Saturday",FALSE,"2015-08",2015,"August","08-15",TRUE,16.6,0,"None",0,0,25.6,31.1,21.1,190,190,35.2,40.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37821,370379,65254,38.1811482377729,579
"2015-08-16","Sunday",FALSE,"2015-08",2015,"August","08-16",TRUE,11.5,0,"None",0,0,26.7,32.2,23.3,200,210,29.1,40.4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30344,335299,55389,39.644591884735,552
"2015-08-17","Monday",FALSE,"2015-08",2015,"August","08-17",FALSE,14.8,0,"None",0,0,26.7,32.8,23.3,190,180,32,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37449,338247,40875,41.3762097621547,592
"2015-08-18","Tuesday",FALSE,"2015-08",2015,"August","08-18",FALSE,19.8,0,"None",0,0,26.7,30,23.9,180,170,33.8,50.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39916,370681,40956,37.560322364955,623
